Identifier:,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,
  41,     284,    0.0017,     173,    0.0021,     111,    0.0014,     105,    0.0006,     -69,   -0.0008,     174,    0.0021,     229,    0.0007,     474,    0.0029,    -245,   -0.0015,    -185,   -0.0006,    -295,   -0.0018,     110,    0.0007,     422,    0.0013,     373,    0.0023,      49,    0.0003,     279,    0.0004,      -2,   -0.0000,     281,    0.0009,      80,    0.0001,     128,    0.0004,     -48,   -0.0001,    -138,   -0.0002,    -130,   -0.0004,      -8,   -0.0000,     277,    0.0017,      19,    0.0002,     258,    0.0031,
  42,     281,    0.0017,     177,    0.0022,     104,    0.0013,     120,    0.0007,     -78,   -0.0010,     198,    0.0024,     260,    0.0008,     505,    0.0031,    -245,   -0.0015,    -142,   -0.0004,    -288,   -0.0018,     146,    0.0009,     459,    0.0014,     366,    0.0022,      93,    0.0006,     291,    0.0004,       0,    0.0000,     291,    0.0009,      61,    0.0001,     135,    0.0004,     -74,   -0.0002,     -88,   -0.0001,    -102,   -0.0003,      14,    0.0000,     287,    0.0018,      48,    0.0006,     239,    0.0029,
  43,     277,    0.0017,     181,    0.0022,      96,    0.0012,     131,    0.0008,     -88,   -0.0011,     219,    0.0027,     285,    0.0009,     537,    0.0033,    -252,   -0.0015,    -126,   -0.0004,    -291,   -0.0018,     165,    0.0010,     493,    0.0015,     356,    0.0022,     137,    0.0008,     319,    0.0005,      13,    0.0000,     306,    0.0009,      41,    0.0001,     126,    0.0004,     -85,   -0.0003,     -39,   -0.0001,     -66,   -0.0002,      27,    0.0001,     296,    0.0018,      82,    0.0010,     214,    0.0026,
  44,     273,    0.0017,     184,    0.0022,      89,    0.0011,     139,    0.0008,     -96,   -0.0012,     235,    0.0029,     303,    0.0009,     567,    0.0035,    -264,   -0.0016,    -132,   -0.0004,    -299,   -0.0018,     167,    0.0010,     520,    0.0016,     344,    0.0021,     176,    0.0011,     363,    0.0006,      38,    0.0001,     325,    0.0010,      32,    0.0000,     106,    0.0003,     -74,   -0.0002,       9,    0.0000,     -25,   -0.0001,      34,    0.0001,     306,    0.0019,     116,    0.0014,     190,    0.0023,
  45,     273,    0.0017,     189,    0.0023,      84,    0.0010,     145,    0.0009,    -100,   -0.0012,     245,    0.0030,     315,    0.0010,     588,    0.0036,    -273,   -0.0017,    -153,   -0.0005,    -307,   -0.0019,     154,    0.0009,     538,    0.0016,     333,    0.0020,     205,    0.0013,     420,    0.0006,      74,    0.0002,     346,    0.0011,      41,    0.0001,      82,    0.0003,     -41,   -0.0001,      54,    0.0001,      18,    0.0001,      36,    0.0001,     319,    0.0019,     145,    0.0018,     174,    0.0021,
  46,     280,    0.0017,     197,    0.0024,      83,    0.0010,     150,    0.0009,     -99,   -0.0012,     249,    0.0030,     322,    0.0010,     598,    0.0037,    -276,   -0.0017,    -176,   -0.0005,    -308,   -0.0019,     132,    0.0008,     547,    0.0017,     326,    0.0020,     221,    0.0013,     486,    0.0007,     119,    0.0004,     367,    0.0011,      73,    0.0001,      62,    0.0002,      11,    0.0000,      96,    0.0001,      59,    0.0002,      37,    0.0001,     336,    0.0021,     164,    0.0020,     172,    0.0021,
  47,     293,    0.0018,     208,    0.0025,      85,    0.0010,     158,    0.0010,     -92,   -0.0011,     250,    0.0031,     326,    0.0010,     595,    0.0036,    -269,   -0.0016,    -189,   -0.0006,    -298,   -0.0018,     109,    0.0007,     548,    0.0017,     324,    0.0020,     224,    0.0014,     553,    0.0008,     167,    0.0005,     386,    0.0012,     125,    0.0002,      53,    0.0002,      72,    0.0002,     134,    0.0002,      93,    0.0003,      41,    0.0001,     357,    0.0022,     171,    0.0021,     186,    0.0023,
  48,     312,    0.0019,     221,    0.0027,      91,    0.0011,     168,    0.0010,     -82,   -0.0010,     250,    0.0031,     331,    0.0010,     582,    0.0036,    -251,   -0.0015,    -179,   -0.0005,    -274,   -0.0017,      95,    0.0006,     546,    0.0017,     328,    0.0020,     218,    0.0013,     614,    0.0009,     213,    0.0007,     401,    0.0012,     195,    0.0003,      61,    0.0002,     134,    0.0004,     171,    0.0003,     120,    0.0004,      51,    0.0002,     380,    0.0023,     166,    0.0020,     214,    0.0026,
  49,     334,    0.0020,     236,    0.0029,      98,    0.0012,     181,    0.0011,     -69,   -0.0008,     250,    0.0031,     340,    0.0010,     562,    0.0034,    -222,   -0.0014,    -144,   -0.0004,    -238,   -0.0015,      94,    0.0006,     543,    0.0017,     336,    0.0021,     207,    0.0013,     661,    0.0010,     250,    0.0008,     411,    0.0013,     272,    0.0004,      86,    0.0003,     186,    0.0006,     207,    0.0003,     138,    0.0004,      69,    0.0002,     404,    0.0025,     151,    0.0018,     253,    0.0031,
  50,     358,    0.0022,     252,    0.0031,     106,    0.0013,     198,    0.0012,     -56,   -0.0007,     254,    0.0031,     354,    0.0011,     541,    0.0033,    -187,   -0.0011,     -82,   -0.0003,    -193,   -0.0012,     111,    0.0007,     545,    0.0017,     347,    0.0021,     198,    0.0012,     692,    0.0011,     276,    0.0008,     416,    0.0013,     345,    0.0005,     126,    0.0004,     219,    0.0007,     244,    0.0004,     149,    0.0005,      95,    0.0003,     428,    0.0026,     133,    0.0016,     295,    0.0036,
  51,     378,    0.0023,     266,    0.0032,     112,    0.0014,     219,    0.0013,     -45,   -0.0005,     264,    0.0032,     375,    0.0011,     523,    0.0032,    -148,   -0.0009,       1,    0.0000,    -144,   -0.0009,     145,    0.0009,     554,    0.0017,     357,    0.0022,     197,    0.0012,     706,    0.0011,     289,    0.0009,     417,    0.0013,     406,    0.0006,     176,    0.0005,     230,    0.0007,     284,    0.0004,     156,    0.0005,     128,    0.0004,     448,    0.0027,     116,    0.0014,     332,    0.0041,
  52,     393,    0.0024,     278,    0.0034,     115,    0.0014,     240,    0.0015,     -39,   -0.0005,     279,    0.0034,     401,    0.0012,     514,    0.0031,    -113,   -0.0007,      96,    0.0003,     -97,   -0.0006,     193,    0.0012,     571,    0.0017,     365,    0.0022,     206,    0.0013,     706,    0.0011,     291,    0.0009,     415,    0.0013,     446,    0.0007,     227,    0.0007,     219,    0.0007,     327,    0.0005,     163,    0.0005,     164,    0.0005,     465,    0.0028,     106,    0.0013,     359,    0.0044,
  53,     401,    0.0024,     287,    0.0035,     114,    0.0014,     260,    0.0016,     -38,   -0.0005,     298,    0.0036,     430,    0.0013,     516,    0.0031,     -86,   -0.0005,     189,    0.0006,     -57,   -0.0003,     246,    0.0015,     595,    0.0018,     367,    0.0022,     228,    0.0014,     700,    0.0011,     286,    0.0009,     414,    0.0013,     462,    0.0007,     270,    0.0008,     192,    0.0006,     373,    0.0006,     173,    0.0005,     200,    0.0006,     478,    0.0029,     107,    0.0013,     371,    0.0045,
  54,     401,    0.0024,     292,    0.0036,     109,    0.0013,     280,    0.0017,     -41,   -0.0005,     321,    0.0039,     461,    0.0014,     529,    0.0032,     -68,   -0.0004,     267,    0.0008,     -30,   -0.0002,     297,    0.0018,     625,    0.0019,     363,    0.0022,     262,    0.0016,     693,    0.0011,     279,    0.0009,     414,    0.0013,     458,    0.0007,     300,    0.0009,     158,    0.0005,     420,    0.0006,     189,    0.0006,     231,    0.0007,     487,    0.0030,     121,    0.0015,     366,    0.0045,
  55,     396,    0.0024,     295,    0.0036,     101,    0.0012,     294,    0.0018,     -49,   -0.0006,     343,    0.0042,     489,    0.0015,     551,    0.0034,     -62,   -0.0004,     322,    0.0010,     -15,   -0.0001,     337,    0.0021,     656,    0.0020,     353,    0.0022,     303,    0.0018,     694,    0.0011,     276,    0.0008,     418,    0.0013,     438,    0.0007,     312,    0.0010,     126,    0.0004,     469,    0.0007,     214,    0.0007,     255,    0.0008,     492,    0.0030,     145,    0.0018,     347,    0.0042,
  56,     386,    0.0024,     295,    0.0036,      91,    0.0011,     305,    0.0019,     -58,   -0.0007,     363,    0.0044,     511,    0.0016,     576,    0.0035,     -65,   -0.0004,     349,    0.0011,     -12,   -0.0001,     361,    0.0022,     685,    0.0021,     338,    0.0021,     347,    0.0021,     710,    0.0011,     283,    0.0009,     427,    0.0013,     414,    0.0006,     306,    0.0009,     108,    0.0003,     519,    0.0008,     248,    0.0008,     271,    0.0008,     496,    0.0030,     177,    0.0022,     319,    0.0039,
  57,     377,    0.0023,     295,    0.0036,      82,    0.0010,     311,    0.0019,     -66,   -0.0008,     377,    0.0046,     527,    0.0016,     600,    0.0037,     -73,   -0.0004,     351,    0.0011,     -16,   -0.0001,     367,    0.0022,     707,    0.0022,     321,    0.0020,     386,    0.0024,     740,    0.0011,     301,    0.0009,     439,    0.0013,     397,    0.0006,     287,    0.0009,     110,    0.0003,     565,    0.0009,     287,    0.0009,     278,    0.0008,     501,    0.0031,     211,    0.0026,     290,    0.0035,
  58,     370,    0.0023,     296,    0.0036,      74,    0.0009,     315,    0.0019,     -71,   -0.0009,     386,    0.0047,     536,    0.0016,     617,    0.0038,     -81,   -0.0005,     332,    0.0010,     -23,   -0.0001,     355,    0.0022,     720,    0.0022,     304,    0.0019,     416,    0.0025,     787,    0.0012,     332,    0.0010,     455,    0.0014,     395,    0.0006,     260,    0.0008,     135,    0.0004,     609,    0.0009,     329,    0.0010,     280,    0.0009,     507,    0.0031,     241,    0.0029,     266,    0.0032,
  59,     370,    0.0023,     300,    0.0037,      70,    0.0009,     317,    0.0019,     -71,   -0.0009,     388,    0.0047,     539,    0.0016,     624,    0.0038,     -85,   -0.0005,     308,    0.0009,     -24,   -0.0001,     332,    0.0020,     724,    0.0022,     290,    0.0018,     434,    0.0026,     844,    0.0013,     373,    0.0011,     471,    0.0014,     414,    0.0006,     234,    0.0007,     180,    0.0005,     649,    0.0010,     370,    0.0011,     279,    0.0009,     517,    0.0032,     262,    0.0032,     255,    0.0031,
  60,     376,    0.0023,     306,    0.0037,      70,    0.0009,     321,    0.0020,     -65,   -0.0008,     386,    0.0047,     539,    0.0016,     618,    0.0038,     -79,   -0.0005,     289,    0.0009,     -16,   -0.0001,     305,    0.0019,     720,    0.0022,     282,    0.0017,     438,    0.0027,     903,    0.0014,     418,    0.0013,     485,    0.0015,     457,    0.0007,     218,    0.0007,     239,    0.0007,     685,    0.0010,     406,    0.0012,     279,    0.0009,     531,    0.0032,     271,    0.0033,     260,    0.0032,
  61,     388,    0.0024,     315,    0.0038,      73,    0.0009,     326,    0.0020,     -55,   -0.0007,     381,    0.0047,     537,    0.0016,     599,    0.0037,     -62,   -0.0004,     288,    0.0009,       5,    0.0000,     283,    0.0017,     710,    0.0022,     279,    0.0017,     431,    0.0026,     958,    0.0015,     462,    0.0014,     496,    0.0015,     518,    0.0008,     217,    0.0007,     301,    0.0009,     717,    0.0011,     433,    0.0013,     284,    0.0009,     548,    0.0033,     268,    0.0033,     280,    0.0034,
  62,     406,    0.0025,     327,    0.0040,      79,    0.0010,     335,    0.0020,     -42,   -0.0005,     377,    0.0046,     538,    0.0016,     573,    0.0035,     -35,   -0.0002,     313,    0.0010,      39,    0.0002,     274,    0.0017,     698,    0.0021,     281,    0.0017,     417,    0.0025,    1002,    0.0015,     500,    0.0015,     502,    0.0015,     590,    0.0009,     234,    0.0007,     356,    0.0011,     748,    0.0011,     451,    0.0014,     297,    0.0009,     565,    0.0034,     253,    0.0031,     312,    0.0038,
  63,     424,    0.0026,     339,    0.0041,      85,    0.0010,     348,    0.0021,     -27,   -0.0003,     375,    0.0046,     544,    0.0017,     543,    0.0033,       1,    0.0000,     365,    0.0011,      84,    0.0005,     281,    0.0017,     689,    0.0021,     287,    0.0018,     402,    0.0025,    1028,    0.0016,     526,    0.0016,     502,    0.0015,     661,    0.0010,     267,    0.0008,     394,    0.0012,     779,    0.0012,     461,    0.0014,     318,    0.0010,     583,    0.0036,     233,    0.0028,     350,    0.0043,
  64,     441,    0.0027,     350,    0.0043,      91,    0.0011,     363,    0.0022,     -15,   -0.0002,     378,    0.0046,     557,    0.0017,     515,    0.0031,      42,    0.0003,     442,    0.0013,     135,    0.0008,     307,    0.0019,     686,    0.0021,     293,    0.0018,     393,    0.0024,    1037,    0.0016,     540,    0.0016,     497,    0.0015,     722,    0.0011,     312,    0.0010,     410,    0.0013,     811,    0.0012,     465,    0.0014,     346,    0.0011,     599,    0.0037,     212,    0.0026,     387,    0.0047,
  65,     453,    0.0028,     359,    0.0044,      94,    0.0011,     380,    0.0023,      -6,   -0.0001,     386,    0.0047,     574,    0.0018,     494,    0.0030,      80,    0.0005,     533,    0.0016,     185,    0.0011,     348,    0.0021,     691,    0.0021,     297,    0.0018,     394,    0.0024,    1030,    0.0016,     540,    0.0016,     490,    0.0015,     764,    0.0012,     361,    0.0011,     403,    0.0012,     846,    0.0013,     467,    0.0014,     379,    0.0012,     611,    0.0037,     196,    0.0024,     415,    0.0051,
  66,     458,    0.0028,     365,    0.0045,      93,    0.0011,     398,    0.0024,      -2,   -0.0000,     400,    0.0049,     597,    0.0018,     484,    0.0030,     113,    0.0007,     626,    0.0019,     229,    0.0014,     397,    0.0024,     704,    0.0021,     297,    0.0018,     407,    0.0025,    1012,    0.0015,     531,    0.0016,     481,    0.0015,     782,    0.0012,     405,    0.0012,     377,    0.0012,     883,    0.0013,     470,    0.0014,     413,    0.0013,     618,    0.0038,     190,    0.0023,     428,    0.0052,
  67,     455,    0.0028,     368,    0.0045,      87,    0.0011,     414,    0.0025,      -4,   -0.0000,     418,    0.0051,     620,    0.0019,     485,    0.0030,     135,    0.0008,     709,    0.0022,     262,    0.0016,     447,    0.0027,     724,    0.0022,     291,    0.0018,     433,    0.0026,     993,    0.0015,     519,    0.0016,     474,    0.0014,     776,    0.0012,     437,    0.0013,     339,    0.0010,     923,    0.0014,     480,    0.0015,     443,    0.0014,     621,    0.0038,     197,    0.0024,     424,    0.0052,
  68,     445,    0.0027,     366,    0.0045,      79,    0.0010,     426,    0.0026,     -10,   -0.0001,     436,    0.0053,     642,    0.0020,     496,    0.0030,     146,    0.0009,     769,    0.0023,     281,    0.0017,     488,    0.0030,     746,    0.0023,     278,    0.0017,     468,    0.0029,     978,    0.0015,     508,    0.0016,     470,    0.0014,     754,    0.0012,     452,    0.0014,     302,    0.0009,     963,    0.0015,     497,    0.0015,     466,    0.0014,     620,    0.0038,     215,    0.0026,     405,    0.0049,
  69,     430,    0.0026,     363,    0.0044,      67,    0.0008,     434,    0.0026,     -18,   -0.0002,     452,    0.0055,     660,    0.0020,     514,    0.0031,     146,    0.0009,     802,    0.0024,     287,    0.0018,     515,    0.0031,     767,    0.0023,     260,    0.0016,     507,    0.0031,     975,    0.0015,     505,    0.0015,     470,    0.0014,     722,    0.0011,     448,    0.0014,     274,    0.0008,    1004,    0.0015,     523,    0.0016,     481,    0.0015,     617,    0.0038,     243,    0.0030,     374,    0.0046,
  70,     414,    0.0025,     358,    0.0044,      56,    0.0007,     437,    0.0027,     -27,   -0.0003,     464,    0.0057,     671,    0.0020,     532,    0.0032,     139,    0.0008,     805,    0.0025,     283,    0.0017,     522,    0.0032,     782,    0.0024,     238,    0.0015,     544,    0.0033,     988,    0.0015,     513,    0.0016,     475,    0.0014,     691,    0.0011,     427,    0.0013,     264,    0.0008,    1043,    0.0016,     556,    0.0017,     487,    0.0015,     612,    0.0037,     274,    0.0033,     338,    0.0041,
  71,     400,    0.0024,     354,    0.0043,      46,    0.0006,     436,    0.0027,     -33,   -0.0004,     469,    0.0057,     674,    0.0021,     544,    0.0033,     130,    0.0008,     786,    0.0024,     275,    0.0017,     511,    0.0031,     789,    0.0024,     216,    0.0013,     573,    0.0035,    1017,    0.0016,     534,    0.0016,     483,    0.0015,     675,    0.0010,     397,    0.0012,     278,    0.0008,    1078,    0.0016,     593,    0.0018,     485,    0.0015,     611,    0.0037,     304,    0.0037,     307,    0.0037,
  72,     391,    0.0024,     352,    0.0043,      39,    0.0005,     434,    0.0026,     -34,   -0.0004,     468,    0.0057,     670,    0.0020,     547,    0.0033,     123,    0.0008,     755,    0.0023,     270,    0.0016,     485,    0.0030,     786,    0.0024,     197,    0.0012,     589,    0.0036,    1059,    0.0016,     566,    0.0017,     493,    0.0015,     678,    0.0010,     365,    0.0011,     313,    0.0010,    1109,    0.0017,     630,    0.0019,     479,    0.0015,     612,    0.0037,     326,    0.0040,     286,    0.0035,
  73,     389,    0.0024,     353,    0.0043,      36,    0.0004,     432,    0.0026,     -30,   -0.0004,     462,    0.0056,     662,    0.0020,     537,    0.0033,     125,    0.0008,     724,    0.0022,     272,    0.0017,     452,    0.0028,     774,    0.0024,     182,    0.0011,     592,    0.0036,    1107,    0.0017,     605,    0.0018,     502,    0.0015,     704,    0.0011,     339,    0.0010,     365,    0.0011,    1135,    0.0017,     662,    0.0020,     473,    0.0014,     616,    0.0038,     337,    0.0041,     279,    0.0034,
  74,     393,    0.0024,     356,    0.0043,      37,    0.0005,     430,    0.0026,     -21,   -0.0003,     451,    0.0055,     652,    0.0020,     515,    0.0031,     137,    0.0008,     708,    0.0022,     287,    0.0018,     421,    0.0026,     755,    0.0023,     173,    0.0011,     582,    0.0036,    1151,    0.0018,     644,    0.0020,     507,    0.0015,     751,    0.0011,     327,    0.0010,     424,    0.0013,    1157,    0.0018,     686,    0.0021,     471,    0.0014,     624,    0.0038,     334,    0.0041,     290,    0.0035,
  75,     405,    0.0025,     363,    0.0044,      42,    0.0005,     432,    0.0026,      -8,   -0.0001,     440,    0.0054,     644,    0.0020,     483,    0.0029,     161,    0.0010,     716,    0.0022,     315,    0.0019,     401,    0.0024,     733,    0.0022,     170,    0.0010,     563,    0.0034,    1187,    0.0018,     679,    0.0021,     508,    0.0016,     812,    0.0012,     333,    0.0010,     479,    0.0015,    1177,    0.0018,     701,    0.0021,     476,    0.0015,     633,    0.0039,     319,    0.0039,     314,    0.0038,
  76,     417,    0.0025,     370,    0.0045,      47,    0.0006,     438,    0.0027,       7,    0.0001,     431,    0.0053,     639,    0.0020,     445,    0.0027,     194,    0.0012,     751,    0.0023,     355,    0.0022,     396,    0.0024,     711,    0.0022,     171,    0.0010,     540,    0.0033,    1205,    0.0018,     702,    0.0021,     503,    0.0015,     876,    0.0013,     356,    0.0011,     520,    0.0016,    1194,    0.0018,     706,    0.0022,     488,    0.0015,     643,    0.0039,     296,    0.0036,     347,    0.0042,
  77,     430,    0.0026,     377,    0.0046,      53,    0.0006,     447,    0.0027,      21,    0.0003,     426,    0.0052,     640,    0.0020,     407,    0.0025,     233,    0.0014,     812,    0.0025,     402,    0.0025,     410,    0.0025,     695,    0.0021,     174,    0.0011,     521,    0.0032,    1205,    0.0018,     713,    0.0022,     492,    0.0015,     932,    0.0014,     393,    0.0012,     539,    0.0016,    1212,    0.0018,     703,    0.0021,     509,    0.0016,     652,    0.0040,     270,    0.0033,     382,    0.0047,
  78,     438,    0.0027,     382,    0.0047,      56,    0.0007,     459,    0.0028,      32,    0.0004,     427,    0.0052,     647,    0.0020,     375,    0.0023,     272,    0.0017,     893,    0.0027,     452,    0.0028,     441,    0.0027,     687,    0.0021,     176,    0.0011,     511,    0.0031,    1187,    0.0018,     709,    0.0022,     478,    0.0015,     972,    0.0015,     437,    0.0013,     535,    0.0016,    1232,    0.0019,     697,    0.0021,     535,    0.0016,     656,    0.0040,     247,    0.0030,     409,    0.0050,
